RosterRecordID,DateKey,ShiftKey,UnitCode,CrewName,OperatorAssigned,OperatorSkillIndex,PlannedAreaID,SourceSystem
RR-0000316,20251005,DAY-A,BT-002,Day A,1,0.799,A03,Roster-SIM
RR-0000317,20251005,DAY-A,BT-003,Day A,1,0.824,A03,Roster-SIM
RR-0000318,20251005,DAY-A,BT-004,Day A,1,0.942,A03,Roster-SIM
RR-0000319,20251005,DAY-A,BT-005,Day A,1,0.929,A03,Roster-SIM
RR-0000320,20251005,DAY-A,BT-006,Day A,1,0.92,A03,Roster-SIM
RR-0000321,20251005,DAY-A,UV-001,Day A,1,0.823,A04,Roster-SIM
RR-0000322,20251005,DAY-A,UV-002,Day A,1,0.724,A04,Roster-SIM
RR-0000323,20251005,DAY-A,UV-003,Day A,1,0.924,A04,Roster-SIM
RR-0000324,20251005,DAY-A,UV-004,Day A,1,0.845,A04,Roster-SIM
RR-0000325,20251005,NIGHT-B,TR-001,Night B,0,0.768,A01,Roster-SIM
RR-0000326,20251005,NIGHT-B,TR-002,Night B,1,0.834,A01,Roster-SIM
RR-0000327,20251005,NIGHT-B,TR-003,Night B,1,0.8,A01,Roster-SIM
RR-0000328,20251005,NIGHT-B,TR-004,Night B,0,0.789,A01,Roster-SIM
RR-0000329,20251005,NIGHT-B,TR-005,Night B,1,0.621,A01,Roster-SIM
RR-0000330,20251005,NIGHT-B,TR-006,Night B,0,0.871,A01,Roster-SIM
RR-0000331,20251005,NIGHT-B,TR-007,Night B,0,0.84,A01,Roster-SIM
RR-0000332,20251005,NIGHT-B,TR-008,Night B,1,0.809,A01,Roster-SIM
RR-0000333,20251005,NIGHT-B,TR-009,Night B,1,0.738,A01,Roster-SIM
RR-0000334,20251005,NIGHT-B,TR-010,Night B,1,0.795,A01,Roster-SIM
RR-0000335,20251005,NIGHT-B,TR-011,Night B,1,0.799,A01,Roster-SIM
RR-0000336,20251005,NIGHT-B,TR-012,Night B,1,0.723,A01,Roster-SIM
RR-0000337,20251005,NIGHT-B,LH-001,Night B,0,0.659,A01,Roster-SIM
RR-0000338,20251005,NIGHT-B,LH-002,Night B,1,0.693,A01,Roster-SIM
RR-0000339,20251005,NIGHT-B,LH-003,Night B,1,0.848,A01,Roster-SIM
RR-0000340,20251005,NIGHT-B,LH-004,Night B,1,0.779,A01,Roster-SIM
RR-0000341,20251005,NIGHT-B,LH-005,Night B,1,0.791,A01,Roster-SIM
RR-0000342,20251005,NIGHT-B,LH-006,Night B,1,0.818,A01,Roster-SIM
RR-0000343,20251005,NIGHT-B,LH-007,Night B,1,0.777,A01,Roster-SIM
RR-0000344,20251005,NIGHT-B,LH-008,Night B,1,0.9,A01,Roster-SIM
RR-0000345,20251005,NIGHT-B,JD-001,Night B,1,0.887,A02,Roster-SIM
RR-0000346,20251005,NIGHT-B,JD-002,Night B,1,0.771,A02,Roster-SIM
RR-0000347,20251005,NIGHT-B,JD-003,Night B,1,0.87,A02,Roster-SIM
RR-0000348,20251005,NIGHT-B,JD-004,Night B,1,0.756,A02,Roster-SIM
RR-0000349,20251005,NIGHT-B,JD-005,Night B,1,0.909,A02,Roster-SIM
RR-0000350,20251005,NIGHT-B,JD-006,Night B,1,0.911,A02,Roster-SIM
RR-0000351,20251005,NIGHT-B,BT-001,Night B,1,0.854,A03,Roster-SIM
RR-0000352,20251005,NIGHT-B,BT-002,Night B,1,0.759,A03,Roster-SIM
RR-0000353,20251005,NIGHT-B,BT-003,Night B,1,0.801,A03,Roster-SIM
RR-0000354,20251005,NIGHT-B,BT-004,Night B,0,0.987,A03,Roster-SIM
RR-0000355,20251005,NIGHT-B,BT-005,Night B,1,0.873,A03,Roster-SIM
RR-0000356,20251005,NIGHT-B,BT-006,Night B,0,0.841,A03,Roster-SIM
RR-0000357,20251005,NIGHT-B,UV-001,Night B,1,0.668,A04,Roster-SIM
RR-0000358,20251005,NIGHT-B,UV-002,Night B,1,0.607,A04,Roster-SIM
RR-0000359,20251005,NIGHT-B,UV-003,Night B,1,0.817,A04,Roster-SIM
RR-0000360,20251005,NIGHT-B,UV-004,Night B,0,0.757,A04,Roster-SIM
RR-0000361,20251006,DAY-B,TR-001,Day B,1,0.731,A01,Roster-SIM
RR-0000362,20251006,DAY-B,TR-002,Day B,1,0.751,A01,Roster-SIM
RR-0000363,20251006,DAY-B,TR-003,Day B,1,0.799,A01,Roster-SIM
RR-0000364,20251006,DAY-B,TR-004,Day B,0,0.705,A01,Roster-SIM
RR-0000365,20251006,DAY-B,TR-005,Day B,1,0.752,A01,Roster-SIM
RR-0000366,20251006,DAY-B,TR-006,Day B,1,0.636,A01,Roster-SIM
RR-0000367,20251006,DAY-B,TR-007,Day B,1,0.91,A01,Roster-SIM
RR-0000368,20251006,DAY-B,TR-008,Day B,1,0.704,A01,Roster-SIM
RR-0000369,20251006,DAY-B,TR-009,Day B,1,0.676,A01,Roster-SIM
RR-0000370,20251006,DAY-B,TR-010,Day B,1,0.773,A01,Roster-SIM
RR-0000371,20251006,DAY-B,TR-011,Day B,1,0.831,A01,Roster-SIM
RR-0000372,20251006,DAY-B,TR-012,Day B,1,0.757,A01,Roster-SIM
RR-0000373,20251006,DAY-B,LH-001,Day B,0,0.806,A01,Roster-SIM
RR-0000374,20251006,DAY-B,LH-002,Day B,1,0.78,A01,Roster-SIM
RR-0000375,20251006,DAY-B,LH-003,Day B,1,0.708,A01,Roster-SIM
RR-0000376,20251006,DAY-B,LH-004,Day B,1,0.826,A01,Roster-SIM
RR-0000377,20251006,DAY-B,LH-005,Day B,1,0.786,A01,Roster-SIM
RR-0000378,20251006,DAY-B,LH-006,Day B,1,0.744,A01,Roster-SIM
RR-0000379,20251006,DAY-B,LH-007,Day B,1,0.624,A01,Roster-SIM
RR-0000380,20251006,DAY-B,LH-008,Day B,1,0.741,A01,Roster-SIM
RR-0000381,20251006,DAY-B,JD-001,Day B,1,0.721,A02,Roster-SIM
RR-0000382,20251006,DAY-B,JD-002,Day B,0,0.753,A02,Roster-SIM
RR-0000383,20251006,DAY-B,JD-003,Day B,1,0.837,A02,Roster-SIM
RR-0000384,20251006,DAY-B,JD-004,Day B,1,0.82,A02,Roster-SIM
RR-0000385,20251006,DAY-B,JD-005,Day B,1,0.662,A02,Roster-SIM
RR-0000386,20251006,DAY-B,JD-006,Day B,1,0.806,A02,Roster-SIM
RR-0000387,20251006,DAY-B,BT-001,Day B,1,0.703,A03,Roster-SIM
RR-0000388,20251006,DAY-B,BT-002,Day B,1,0.728,A03,Roster-SIM
RR-0000389,20251006,DAY-B,BT-003,Day B,1,0.804,A03,Roster-SIM
RR-0000390,20251006,DAY-B,BT-004,Day B,1,0.796,A03,Roster-SIM
RR-0000391,20251006,DAY-B,BT-005,Day B,0,0.678,A03,Roster-SIM
RR-0000392,20251006,DAY-B,BT-006,Day B,1,0.812,A03,Roster-SIM
RR-0000393,20251006,DAY-B,UV-001,Day B,0,0.765,A04,Roster-SIM
RR-0000394,20251006,DAY-B,UV-002,Day B,1,0.764,A04,Roster-SIM
RR-0000395,20251006,DAY-B,UV-003,Day B,1,0.679,A04,Roster-SIM
RR-0000396,20251006,DAY-B,UV-004,Day B,1,0.802,A04,Roster-SIM
RR-0000397,20251006,NIGHT-A,TR-001,Night A,1,0.746,A01,Roster-SIM
RR-0000398,20251006,NIGHT-A,TR-002,Night A,1,0.667,A01,Roster-SIM
RR-0000399,20251006,NIGHT-A,TR-003,Night A,0,0.73,A01,Roster-SIM
RR-0000400,20251006,NIGHT-A,TR-004,Night A,1,0.874,A01,Roster-SIM
RR-0000401,20251006,NIGHT-A,TR-005,Night A,1,0.842,A01,Roster-SIM
RR-0000402,20251006,NIGHT-A,TR-006,Night A,1,0.85,A01,Roster-SIM
RR-0000403,20251006,NIGHT-A,TR-007,Night A,1,0.899,A01,Roster-SIM
RR-0000404,20251006,NIGHT-A,TR-008,Night A,1,0.786,A01,Roster-SIM
RR-0000405,20251006,NIGHT-A,TR-009,Night A,1,0.715,A01,Roster-SIM
RR-0000406,20251006,NIGHT-A,TR-010,Night A,1,0.912,A01,Roster-SIM
RR-0000407,20251006,NIGHT-A,TR-011,Night A,0,0.704,A01,Roster-SIM
RR-0000408,20251006,NIGHT-A,TR-012,Night A,0,0.771,A01,Roster-SIM
RR-0000409,20251006,NIGHT-A,LH-001,Night A,1,0.939,A01,Roster-SIM
RR-0000410,20251006,NIGHT-A,LH-002,Night A,1,0.761,A01,Roster-SIM
RR-0000411,20251006,NIGHT-A,LH-003,Night A,1,0.845,A01,Roster-SIM
RR-0000412,20251006,NIGHT-A,LH-004,Night A,1,0.696,A01,Roster-SIM
RR-0000413,20251006,NIGHT-A,LH-005,Night A,0,0.795,A01,Roster-SIM
RR-0000414,20251006,NIGHT-A,LH-006,Night A,1,0.692,A01,Roster-SIM
RR-0000415,20251006,NIGHT-A,LH-007,Night A,0,0.656,A01,Roster-SIM
RR-0000416,20251006,NIGHT-A,LH-008,Night A,1,0.761,A01,Roster-SIM
RR-0000417,20251006,NIGHT-A,JD-001,Night A,1,0.736,A02,Roster-SIM
RR-0000418,20251006,NIGHT-A,JD-002,Night A,1,0.808,A02,Roster-SIM
RR-0000419,20251006,NIGHT-A,JD-003,Night A,1,0.748,A02,Roster-SIM
RR-0000420,20251006,NIGHT-A,JD-004,Night A,1,0.628,A02,Roster-SIM
RR-0000421,20251006,NIGHT-A,JD-005,Night A,1,0.659,A02,Roster-SIM
RR-0000422,20251006,NIGHT-A,JD-006,Night A,0,0.829,A02,Roster-SIM
RR-0000423,20251006,NIGHT-A,BT-001,Night A,1,0.783,A03,Roster-SIM
RR-0000424,20251006,NIGHT-A,BT-002,Night A,1,0.906,A03,Roster-SIM
RR-0000425,20251006,NIGHT-A,BT-003,Night A,1,0.858,A03,Roster-SIM
RR-0000426,20251006,NIGHT-A,BT-004,Night A,1,0.725,A03,Roster-SIM
RR-0000427,20251006,NIGHT-A,BT-005,Night A,0,0.759,A03,Roster-SIM
RR-0000428,20251006,NIGHT-A,BT-006,Night A,0,0.787,A03,Roster-SIM
RR-0000429,20251006,NIGHT-A,UV-001,Night A,1,0.78,A04,Roster-SIM
RR-0000430,20251006,NIGHT-A,UV-002,Night A,1,0.701,A04,Roster-SIM
RR-0000431,20251006,NIGHT-A,UV-003,Night A,1,1.0,A04,Roster-SIM
RR-0000432,20251006,NIGHT-A,UV-004,Night A,1,0.751,A04,Roster-SIM
RR-0000433,20251007,DAY-B,TR-001,Day B,1,0.795,A01,Roster-SIM
RR-0000434,20251007,DAY-B,TR-002,Day B,1,0.905,A01,Roster-SIM
RR-0000435,20251007,DAY-B,TR-003,Day B,1,0.679,A01,Roster-SIM
RR-0000436,20251007,DAY-B,TR-004,Day B,1,0.669,A01,Roster-SIM
RR-0000437,20251007,DAY-B,TR-005,Day B,1,0.804,A01,Roster-SIM
RR-0000438,20251007,DAY-B,TR-006,Day B,1,0.962,A01,Roster-SIM
RR-0000439,20251007,DAY-B,TR-007,Day B,1,0.766,A01,Roster-SIM
RR-0000440,20251007,DAY-B,TR-008,Day B,1,0.799,A01,Roster-SIM
RR-0000441,20251007,DAY-B,TR-009,Day B,1,0.83,A01,Roster-SIM
RR-0000442,20251007,DAY-B,TR-010,Day B,1,0.786,A01,Roster-SIM
RR-0000443,20251007,DAY-B,TR-011,Day B,1,0.773,A01,Roster-SIM
RR-0000444,20251007,DAY-B,TR-012,Day B,1,0.849,A01,Roster-SIM
RR-0000445,20251007,DAY-B,LH-001,Day B,1,0.876,A01,Roster-SIM
RR-0000446,20251007,DAY-B,LH-002,Day B,1,0.792,A01,Roster-SIM
RR-0000447,20251007,DAY-B,LH-003,Day B,1,0.977,A01,Roster-SIM
RR-0000448,20251007,DAY-B,LH-004,Day B,1,0.926,A01,Roster-SIM
RR-0000449,20251007,DAY-B,LH-005,Day B,1,0.913,A01,Roster-SIM
RR-0000450,20251007,DAY-B,LH-006,Day B,1,0.681,A01,Roster-SIM
RR-0000451,20251007,DAY-B,LH-007,Day B,1,0.932,A01,Roster-SIM
RR-0000452,20251007,DAY-B,LH-008,Day B,1,0.592,A01,Roster-SIM
RR-0000453,20251007,DAY-B,JD-001,Day B,1,0.77,A02,Roster-SIM
RR-0000454,20251007,DAY-B,JD-002,Day B,1,0.762,A02,Roster-SIM
RR-0000455,20251007,DAY-B,JD-003,Day B,1,0.786,A02,Roster-SIM
RR-0000456,20251007,DAY-B,JD-004,Day B,1,0.75,A02,Roster-SIM
RR-0000457,20251007,DAY-B,JD-005,Day B,1,0.862,A02,Roster-SIM
RR-0000458,20251007,DAY-B,JD-006,Day B,1,0.803,A02,Roster-SIM
RR-0000459,20251007,DAY-B,BT-001,Day B,1,0.737,A03,Roster-SIM
RR-0000460,20251007,DAY-B,BT-002,Day B,1,0.885,A03,Roster-SIM
RR-0000461,20251007,DAY-B,BT-003,Day B,1,0.724,A03,Roster-SIM
RR-0000462,20251007,DAY-B,BT-004,Day B,1,0.807,A03,Roster-SIM
RR-0000463,20251007,DAY-B,BT-005,Day B,1,0.772,A03,Roster-SIM
RR-0000464,20251007,DAY-B,BT-006,Day B,1,0.711,A03,Roster-SIM
RR-0000465,20251007,DAY-B,UV-001,Day B,1,0.696,A04,Roster-SIM
RR-0000466,20251007,DAY-B,UV-002,Day B,1,0.801,A04,Roster-SIM
RR-0000467,20251007,DAY-B,UV-003,Day B,1,0.714,A04,Roster-SIM
RR-0000468,20251007,DAY-B,UV-004,Day B,1,0.667,A04,Roster-SIM
RR-0000469,20251007,NIGHT-A,TR-001,Night A,1,0.71,A01,Roster-SIM
RR-0000470,20251007,NIGHT-A,TR-002,Night A,1,0.773,A01,Roster-SIM
RR-0000471,20251007,NIGHT-A,TR-003,Night A,0,0.828,A01,Roster-SIM
RR-0000472,20251007,NIGHT-A,TR-004,Night A,1,0.685,A01,Roster-SIM
RR-0000473,20251007,NIGHT-A,TR-005,Night A,1,0.89,A01,Roster-SIM
RR-0000474,20251007,NIGHT-A,TR-006,Night A,1,0.786,A01,Roster-SIM
RR-0000475,20251007,NIGHT-A,TR-007,Night A,1,0.788,A01,Roster-SIM
RR-0000476,20251007,NIGHT-A,TR-008,Night A,1,0.835,A01,Roster-SIM
RR-0000477,20251007,NIGHT-A,TR-009,Night A,1,0.842,A01,Roster-SIM
RR-0000478,20251007,NIGHT-A,TR-010,Night A,1,0.674,A01,Roster-SIM
RR-0000479,20251007,NIGHT-A,TR-011,Night A,1,0.737,A01,Roster-SIM
RR-0000480,20251007,NIGHT-A,TR-012,Night A,1,0.639,A01,Roster-SIM
RR-0000481,20251007,NIGHT-A,LH-001,Night A,1,0.745,A01,Roster-SIM
RR-0000482,20251007,NIGHT-A,LH-002,Night A,1,0.898,A01,Roster-SIM
RR-0000483,20251007,NIGHT-A,LH-003,Night A,1,0.833,A01,Roster-SIM
RR-0000484,20251007,NIGHT-A,LH-004,Night A,1,0.673,A01,Roster-SIM
RR-0000485,20251007,NIGHT-A,LH-005,Night A,0,0.689,A01,Roster-SIM
RR-0000486,20251007,NIGHT-A,LH-006,Night A,0,0.957,A01,Roster-SIM
RR-0000487,20251007,NIGHT-A,LH-007,Night A,1,0.937,A01,Roster-SIM
RR-0000488,20251007,NIGHT-A,LH-008,Night A,1,0.758,A01,Roster-SIM
RR-0000489,20251007,NIGHT-A,JD-001,Night A,1,0.809,A02,Roster-SIM
RR-0000490,20251007,NIGHT-A,JD-002,Night A,1,0.735,A02,Roster-SIM
RR-0000491,20251007,NIGHT-A,JD-003,Night A,0,0.757,A02,Roster-SIM
RR-0000492,20251007,NIGHT-A,JD-004,Night A,1,0.75,A02,Roster-SIM
RR-0000493,20251007,NIGHT-A,JD-005,Night A,1,0.665,A02,Roster-SIM
RR-0000494,20251007,NIGHT-A,JD-006,Night A,1,0.833,A02,Roster-SIM
RR-0000495,20251007,NIGHT-A,BT-001,Night A,1,0.744,A03,Roster-SIM
RR-0000496,20251007,NIGHT-A,BT-002,Night A,1,0.78,A03,Roster-SIM
RR-0000497,20251007,NIGHT-A,BT-003,Night A,1,0.768,A03,Roster-SIM
RR-0000498,20251007,NIGHT-A,BT-004,Night A,1,0.767,A03,Roster-SIM
RR-0000499,20251007,NIGHT-A,BT-005,Night A,1,0.796,A03,Roster-SIM
RR-0000500,20251007,NIGHT-A,BT-006,Night A,1,0.816,A03,Roster-SIM
RR-0000501,20251007,NIGHT-A,UV-001,Night A,1,0.699,A04,Roster-SIM
RR-0000502,20251007,NIGHT-A,UV-002,Night A,1,0.804,A04,Roster-SIM
RR-0000503,20251007,NIGHT-A,UV-003,Night A,1,0.725,A04,Roster-SIM
RR-0000504,20251007,NIGHT-A,UV-004,Night A,1,0.745,A04,Roster-SIM
RR-0000505,20251008,DAY-B,TR-001,Day B,1,0.747,A01,Roster-SIM
RR-0000506,20251008,DAY-B,TR-002,Day B,1,0.823,A01,Roster-SIM
RR-0000507,20251008,DAY-B,TR-003,Day B,1,0.769,A01,Roster-SIM
RR-0000508,20251008,DAY-B,TR-004,Day B,1,0.848,A01,Roster-SIM
RR-0000509,20251008,DAY-B,TR-005,Day B,1,0.786,A01,Roster-SIM
RR-0000510,20251008,DAY-B,TR-006,Day B,1,0.88,A01,Roster-SIM
RR-0000511,20251008,DAY-B,TR-007,Day B,1,0.808,A01,Roster-SIM
RR-0000512,20251008,DAY-B,TR-008,Day B,1,0.783,A01,Roster-SIM
RR-0000513,20251008,DAY-B,TR-009,Day B,1,0.838,A01,Roster-SIM
RR-0000514,20251008,DAY-B,TR-010,Day B,1,0.773,A01,Roster-SIM
RR-0000515,20251008,DAY-B,TR-011,Day B,1,0.912,A01,Roster-SIM
RR-0000516,20251008,DAY-B,TR-012,Day B,1,0.819,A01,Roster-SIM
RR-0000517,20251008,DAY-B,LH-001,Day B,1,0.837,A01,Roster-SIM
RR-0000518,20251008,DAY-B,LH-002,Day B,0,0.846,A01,Roster-SIM
RR-0000519,20251008,DAY-B,LH-003,Day B,1,0.848,A01,Roster-SIM
RR-0000520,20251008,DAY-B,LH-004,Day B,1,0.767,A01,Roster-SIM
RR-0000521,20251008,DAY-B,LH-005,Day B,1,0.835,A01,Roster-SIM
RR-0000522,20251008,DAY-B,LH-006,Day B,1,0.812,A01,Roster-SIM
RR-0000523,20251008,DAY-B,LH-007,Day B,1,0.846,A01,Roster-SIM
RR-0000524,20251008,DAY-B,LH-008,Day B,1,0.919,A01,Roster-SIM
RR-0000525,20251008,DAY-B,JD-001,Day B,1,0.831,A02,Roster-SIM
RR-0000526,20251008,DAY-B,JD-002,Day B,1,0.634,A02,Roster-SIM
RR-0000527,20251008,DAY-B,JD-003,Day B,1,0.778,A02,Roster-SIM
RR-0000528,20251008,DAY-B,JD-004,Day B,1,0.839,A02,Roster-SIM
RR-0000529,20251008,DAY-B,JD-005,Day B,1,0.6,A02,Roster-SIM
RR-0000530,20251008,DAY-B,JD-006,Day B,1,0.801,A02,Roster-SIM
RR-0000531,20251008,DAY-B,BT-001,Day B,1,0.916,A03,Roster-SIM
RR-0000532,20251008,DAY-B,BT-002,Day B,1,0.887,A03,Roster-SIM
RR-0000533,20251008,DAY-B,BT-003,Day B,1,0.854,A03,Roster-SIM
RR-0000534,20251008,DAY-B,BT-004,Day B,1,0.824,A03,Roster-SIM
RR-0000535,20251008,DAY-B,BT-005,Day B,1,0.86,A03,Roster-SIM
RR-0000536,20251008,DAY-B,BT-006,Day B,1,0.825,A03,Roster-SIM
RR-0000537,20251008,DAY-B,UV-001,Day B,1,0.688,A04,Roster-SIM
RR-0000538,20251008,DAY-B,UV-002,Day B,1,0.882,A04,Roster-SIM
RR-0000539,20251008,DAY-B,UV-003,Day B,1,0.86,A04,Roster-SIM
RR-0000540,20251008,DAY-B,UV-004,Day B,1,0.85,A04,Roster-SIM
RR-0000541,20251008,NIGHT-A,TR-001,Night A,1,0.644,A01,Roster-SIM
RR-0000542,20251008,NIGHT-A,TR-002,Night A,1,0.85,A01,Roster-SIM
RR-0000543,20251008,NIGHT-A,TR-003,Night A,1,0.754,A01,Roster-SIM
RR-0000544,20251008,NIGHT-A,TR-004,Night A,1,0.802,A01,Roster-SIM
RR-0000545,20251008,NIGHT-A,TR-005,Night A,1,0.786,A01,Roster-SIM
RR-0000546,20251008,NIGHT-A,TR-006,Night A,0,0.85,A01,Roster-SIM
RR-0000547,20251008,NIGHT-A,TR-007,Night A,1,0.839,A01,Roster-SIM
RR-0000548,20251008,NIGHT-A,TR-008,Night A,1,0.88,A01,Roster-SIM
RR-0000549,20251008,NIGHT-A,TR-009,Night A,1,0.864,A01,Roster-SIM
RR-0000550,20251008,NIGHT-A,TR-010,Night A,1,0.897,A01,Roster-SIM
RR-0000551,20251008,NIGHT-A,TR-011,Night A,1,0.898,A01,Roster-SIM
RR-0000552,20251008,NIGHT-A,TR-012,Night A,1,0.96,A01,Roster-SIM
RR-0000553,20251008,NIGHT-A,LH-001,Night A,1,0.891,A01,Roster-SIM
RR-0000554,20251008,NIGHT-A,LH-002,Night A,1,0.822,A01,Roster-SIM
RR-0000555,20251008,NIGHT-A,LH-003,Night A,1,0.73,A01,Roster-SIM
RR-0000556,20251008,NIGHT-A,LH-004,Night A,0,0.634,A01,Roster-SIM
RR-0000557,20251008,NIGHT-A,LH-005,Night A,1,0.835,A01,Roster-SIM
RR-0000558,20251008,NIGHT-A,LH-006,Night A,1,0.752,A01,Roster-SIM
RR-0000559,20251008,NIGHT-A,LH-007,Night A,1,0.727,A01,Roster-SIM
RR-0000560,20251008,NIGHT-A,LH-008,Night A,1,0.856,A01,Roster-SIM
RR-0000561,20251008,NIGHT-A,JD-001,Night A,1,0.741,A02,Roster-SIM
RR-0000562,20251008,NIGHT-A,JD-002,Night A,1,0.84,A02,Roster-SIM
RR-0000563,20251008,NIGHT-A,JD-003,Night A,0,0.634,A02,Roster-SIM
RR-0000564,20251008,NIGHT-A,JD-004,Night A,1,0.804,A02,Roster-SIM
RR-0000565,20251008,NIGHT-A,JD-005,Night A,1,0.708,A02,Roster-SIM
RR-0000566,20251008,NIGHT-A,JD-006,Night A,1,0.739,A02,Roster-SIM
RR-0000567,20251008,NIGHT-A,BT-001,Night A,1,0.677,A03,Roster-SIM
RR-0000568,20251008,NIGHT-A,BT-002,Night A,1,0.847,A03,Roster-SIM
RR-0000569,20251008,NIGHT-A,BT-003,Night A,1,0.623,A03,Roster-SIM
RR-0000570,20251008,NIGHT-A,BT-004,Night A,1,0.821,A03,Roster-SIM
RR-0000571,20251008,NIGHT-A,BT-005,Night A,1,0.882,A03,Roster-SIM
RR-0000572,20251008,NIGHT-A,BT-006,Night A,1,0.654,A03,Roster-SIM
RR-0000573,20251008,NIGHT-A,UV-001,Night A,1,0.762,A04,Roster-SIM
RR-0000574,20251008,NIGHT-A,UV-002,Night A,1,0.869,A04,Roster-SIM
RR-0000575,20251008,NIGHT-A,UV-003,Night A,1,0.909,A04,Roster-SIM
RR-0000576,20251008,NIGHT-A,UV-004,Night A,0,0.816,A04,Roster-SIM
RR-0000577,20251009,DAY-B,TR-001,Day B,1,0.628,A01,Roster-SIM
RR-0000578,20251009,DAY-B,TR-002,Day B,0,0.758,A01,Roster-SIM
RR-0000579,20251009,DAY-B,TR-003,Day B,1,0.588,A01,Roster-SIM
RR-0000580,20251009,DAY-B,TR-004,Day B,1,0.688,A01,Roster-SIM
RR-0000581,20251009,DAY-B,TR-005,Day B,1,0.981,A01,Roster-SIM
RR-0000582,20251009,DAY-B,TR-006,Day B,1,0.653,A01,Roster-SIM
RR-0000583,20251009,DAY-B,TR-007,Day B,1,0.801,A01,Roster-SIM
RR-0000584,20251009,DAY-B,TR-008,Day B,1,0.785,A01,Roster-SIM
RR-0000585,20251009,DAY-B,TR-009,Day B,1,0.847,A01,Roster-SIM
RR-0000586,20251009,DAY-B,TR-010,Day B,1,0.787,A01,Roster-SIM
RR-0000587,20251009,DAY-B,TR-011,Day B,1,0.902,A01,Roster-SIM
RR-0000588,20251009,DAY-B,TR-012,Day B,1,0.802,A01,Roster-SIM
RR-0000589,20251009,DAY-B,LH-001,Day B,1,0.602,A01,Roster-SIM
RR-0000590,20251009,DAY-B,LH-002,Day B,1,0.733,A01,Roster-SIM
RR-0000591,20251009,DAY-B,LH-003,Day B,1,0.91,A01,Roster-SIM
RR-0000592,20251009,DAY-B,LH-004,Day B,1,0.793,A01,Roster-SIM
RR-0000593,20251009,DAY-B,LH-005,Day B,1,0.718,A01,Roster-SIM
RR-0000594,20251009,DAY-B,LH-006,Day B,1,0.721,A01,Roster-SIM
RR-0000595,20251009,DAY-B,LH-007,Day B,1,0.672,A01,Roster-SIM
RR-0000596,20251009,DAY-B,LH-008,Day B,1,0.805,A01,Roster-SIM
RR-0000597,20251009,DAY-B,JD-001,Day B,1,0.809,A02,Roster-SIM
RR-0000598,20251009,DAY-B,JD-002,Day B,1,0.903,A02,Roster-SIM
RR-0000599,20251009,DAY-B,JD-003,Day B,1,0.969,A02,Roster-SIM
RR-0000600,20251009,DAY-B,JD-004,Day B,1,0.79,A02,Roster-SIM
RR-0000601,20251009,DAY-B,JD-005,Day B,1,0.941,A02,Roster-SIM
RR-0000602,20251009,DAY-B,JD-006,Day B,1,0.793,A02,Roster-SIM
RR-0000603,20251009,DAY-B,BT-001,Day B,1,0.869,A03,Roster-SIM
RR-0000604,20251009,DAY-B,BT-002,Day B,1,0.787,A03,Roster-SIM
RR-0000605,20251009,DAY-B,BT-003,Day B,1,0.913,A03,Roster-SIM
RR-0000606,20251009,DAY-B,BT-004,Day B,1,0.681,A03,Roster-SIM
RR-0000607,20251009,DAY-B,BT-005,Day B,1,0.797,A03,Roster-SIM
RR-0000608,20251009,DAY-B,BT-006,Day B,1,0.695,A03,Roster-SIM
RR-0000609,20251009,DAY-B,UV-001,Day B,1,0.866,A04,Roster-SIM
RR-0000610,20251009,DAY-B,UV-002,Day B,1,0.864,A04,Roster-SIM
RR-0000611,20251009,DAY-B,UV-003,Day B,0,0.825,A04,Roster-SIM
RR-0000612,20251009,DAY-B,UV-004,Day B,0,0.774,A04,Roster-SIM
RR-0000613,20251009,NIGHT-A,TR-001,Night A,0,0.656,A01,Roster-SIM
RR-0000614,20251009,NIGHT-A,TR-002,Night A,1,0.801,A01,Roster-SIM
RR-0000615,20251009,NIGHT-A,TR-003,Night A,1,0.602,A01,Roster-SIM
RR-0000616,20251009,NIGHT-A,TR-004,Night A,1,0.867,A01,Roster-SIM
RR-0000617,20251009,NIGHT-A,TR-005,Night A,1,0.803,A01,Roster-SIM
RR-0000618,20251009,NIGHT-A,TR-006,Night A,0,0.83,A01,Roster-SIM
RR-0000619,20251009,NIGHT-A,TR-007,Night A,1,0.531,A01,Roster-SIM
RR-0000620,20251009,NIGHT-A,TR-008,Night A,1,0.787,A01,Roster-SIM
RR-0000621,20251009,NIGHT-A,TR-009,Night A,1,0.804,A01,Roster-SIM
RR-0000622,20251009,NIGHT-A,TR-010,Night A,1,0.777,A01,Roster-SIM
RR-0000623,20251009,NIGHT-A,TR-011,Night A,1,0.679,A01,Roster-SIM
RR-0000624,20251009,NIGHT-A,TR-012,Night A,1,0.823,A01,Roster-SIM
RR-0000625,20251009,NIGHT-A,LH-001,Night A,1,0.792,A01,Roster-SIM
RR-0000626,20251009,NIGHT-A,LH-002,Night A,1,0.689,A01,Roster-SIM
RR-0000627,20251009,NIGHT-A,LH-003,Night A,1,0.687,A01,Roster-SIM
RR-0000628,20251009,NIGHT-A,LH-004,Night A,1,0.764,A01,Roster-SIM
RR-0000629,20251009,NIGHT-A,LH-005,Night A,1,0.608,A01,Roster-SIM
RR-0000630,20251009,NIGHT-A,LH-006,Night A,0,0.761,A01,Roster-SIM
RR-0000631,20251009,NIGHT-A,LH-007,Night A,1,0.91,A01,Roster-SIM
