ReadingID,DateKey,ReadingTimestamp,UnitCode,SMUHours,ConditionIndex,HydraulicOilTempC,FeParticlesPPM,BrakeTestDaysOverdue,VibrationIndex,ActiveAlertCount,SourceSystem
CM-0000227,20251007,2025-10-07 08:00:00,TR-011,13971.0,0.81,90.2,35.5,0,0.517,0,PI-SIM
CM-0000228,20251007,2025-10-07 08:00:00,TR-012,16132.9,0.829,86.7,29.7,0,0.504,0,PI-SIM
CM-0000229,20251007,2025-10-07 08:00:00,LH-001,15030.3,0.769,87.8,43.4,0,0.689,0,PI-SIM
CM-0000230,20251007,2025-10-07 08:00:00,LH-002,10788.7,0.721,90.8,55.3,0,0.63,0,PI-SIM
CM-0000231,20251007,2025-10-07 08:00:00,LH-003,10441.2,0.688,88.6,61.7,0,0.844,0,PI-SIM
CM-0000232,20251007,2025-10-07 08:00:00,LH-004,14817.0,0.661,88.8,53.5,0,0.843,0,PI-SIM
CM-0000233,20251007,2025-10-07 08:00:00,LH-005,11061.4,0.808,88.9,34.4,0,0.636,0,PI-SIM
CM-0000234,20251007,2025-10-07 08:00:00,LH-006,13489.6,0.764,86.3,39.4,0,0.692,0,PI-SIM
CM-0000235,20251007,2025-10-07 08:00:00,LH-007,15760.0,0.738,85.7,48.8,0,0.649,0,PI-SIM
CM-0000236,20251007,2025-10-07 08:00:00,LH-008,7987.1,0.736,89.6,36.6,0,0.788,0,PI-SIM
CM-0000237,20251007,2025-10-07 08:00:00,JD-001,15689.7,0.738,91.1,54.0,0,0.712,0,PI-SIM
CM-0000238,20251007,2025-10-07 08:00:00,JD-002,11336.0,0.778,85.1,29.3,0,0.568,0,PI-SIM
CM-0000239,20251007,2025-10-07 08:00:00,JD-003,9098.8,0.791,83.0,45.8,0,0.628,0,PI-SIM
CM-0000240,20251007,2025-10-07 08:00:00,JD-004,16732.7,0.684,91.9,51.0,0,0.798,0,PI-SIM
CM-0000241,20251007,2025-10-07 08:00:00,JD-005,17995.1,0.649,96.3,57.8,0,0.792,0,PI-SIM
CM-0000242,20251007,2025-10-07 08:00:00,JD-006,16831.1,0.823,83.1,36.5,0,0.646,0,PI-SIM
CM-0000243,20251007,2025-10-07 08:00:00,BT-001,10587.0,0.834,87.8,34.5,0,0.584,0,PI-SIM
CM-0000244,20251007,2025-10-07 08:00:00,BT-002,17558.1,0.881,78.9,39.7,0,0.36,0,PI-SIM
CM-0000245,20251007,2025-10-07 08:00:00,BT-003,16460.9,0.782,88.1,36.4,0,0.802,0,PI-SIM
CM-0000246,20251007,2025-10-07 08:00:00,BT-004,17824.3,0.79,84.1,32.5,0,0.592,0,PI-SIM
CM-0000247,20251007,2025-10-07 08:00:00,BT-005,7004.5,0.912,75.5,31.0,0,0.284,0,PI-SIM
CM-0000248,20251007,2025-10-07 08:00:00,BT-006,16887.7,0.743,83.4,34.9,0,0.609,0,PI-SIM
CM-0000249,20251007,2025-10-07 08:00:00,UV-001,8075.7,0.845,84.6,37.5,0,0.436,0,PI-SIM
CM-0000250,20251007,2025-10-07 08:00:00,UV-002,11425.3,0.938,80.3,34.1,0,0.219,0,PI-SIM
CM-0000251,20251007,2025-10-07 08:00:00,UV-003,12217.2,0.848,80.2,23.9,0,0.521,0,PI-SIM
CM-0000252,20251007,2025-10-07 08:00:00,UV-004,8534.1,0.947,81.2,31.1,0,0.387,0,PI-SIM
CM-0000253,20251008,2025-10-08 08:00:00,TR-001,13654.3,0.806,82.7,51.2,0,0.782,0,PI-SIM
CM-0000254,20251008,2025-10-08 08:00:00,TR-002,17338.3,0.782,88.3,35.6,0,0.742,0,PI-SIM
CM-0000255,20251008,2025-10-08 08:00:00,TR-003,11950.0,0.712,90.5,36.5,0,0.671,0,PI-SIM
CM-0000256,20251008,2025-10-08 08:00:00,TR-004,6775.2,0.856,82.9,34.1,0,0.671,0,PI-SIM
CM-0000257,20251008,2025-10-08 08:00:00,TR-005,9134.1,0.761,87.1,51.6,0,0.641,0,PI-SIM
CM-0000258,20251008,2025-10-08 08:00:00,TR-006,11208.9,0.844,86.7,37.1,0,0.378,0,PI-SIM
CM-0000259,20251008,2025-10-08 08:00:00,TR-007,17067.6,0.806,90.2,44.9,0,0.672,0,PI-SIM
CM-0000260,20251008,2025-10-08 08:00:00,TR-008,12035.5,0.86,82.8,47.0,0,0.478,0,PI-SIM
CM-0000261,20251008,2025-10-08 08:00:00,TR-009,8398.4,0.861,85.5,26.7,0,0.54,0,PI-SIM
CM-0000262,20251008,2025-10-08 08:00:00,TR-010,9148.6,0.816,88.3,45.0,0,0.673,0,PI-SIM
CM-0000263,20251008,2025-10-08 08:00:00,TR-011,13985.7,0.766,89.4,44.1,0,0.642,0,PI-SIM
CM-0000264,20251008,2025-10-08 08:00:00,TR-012,16147.9,0.771,85.3,34.3,0,0.716,0,PI-SIM
CM-0000265,20251008,2025-10-08 08:00:00,LH-001,15044.3,0.724,89.2,36.5,0,0.627,0,PI-SIM
CM-0000266,20251008,2025-10-08 08:00:00,LH-002,10802.3,0.728,85.5,60.9,0,0.747,0,PI-SIM
CM-0000267,20251008,2025-10-08 08:00:00,LH-003,10455.2,0.692,89.6,47.4,0,0.883,0,PI-SIM
CM-0000268,20251008,2025-10-08 08:00:00,LH-004,14830.6,0.749,84.4,49.9,0,0.631,0,PI-SIM
CM-0000269,20251008,2025-10-08 08:00:00,LH-005,11075.2,0.905,82.1,27.2,0,0.436,0,PI-SIM
CM-0000270,20251008,2025-10-08 08:00:00,LH-006,13503.5,0.783,89.1,37.5,0,0.568,0,PI-SIM
CM-0000271,20251008,2025-10-08 08:00:00,LH-007,15774.1,0.785,94.1,54.1,0,0.658,0,PI-SIM
CM-0000272,20251008,2025-10-08 08:00:00,LH-008,8000.5,0.71,89.4,39.7,0,0.885,0,PI-SIM
CM-0000273,20251008,2025-10-08 08:00:00,JD-001,15702.4,0.685,90.1,38.9,0,0.735,0,PI-SIM
CM-0000274,20251008,2025-10-08 08:00:00,JD-002,11348.9,0.733,89.4,46.4,0,0.816,0,PI-SIM
CM-0000275,20251008,2025-10-08 08:00:00,JD-003,9111.8,0.815,84.7,39.3,0,0.516,0,PI-SIM
CM-0000276,20251008,2025-10-08 08:00:00,JD-004,16744.9,0.711,88.2,53.6,0,0.728,0,PI-SIM
CM-0000277,20251008,2025-10-08 08:00:00,JD-005,18006.6,0.599,98.7,37.9,0,0.93,0,PI-SIM
CM-0000278,20251008,2025-10-08 08:00:00,JD-006,16844.0,0.79,90.1,31.5,0,0.493,0,PI-SIM
CM-0000279,20251008,2025-10-08 08:00:00,BT-001,10599.4,0.882,83.8,24.0,0,0.376,0,PI-SIM
CM-0000280,20251008,2025-10-08 08:00:00,BT-002,17570.7,0.823,80.3,52.5,0,0.393,0,PI-SIM
CM-0000281,20251008,2025-10-08 08:00:00,BT-003,16473.2,0.788,85.9,39.9,0,0.583,0,PI-SIM
CM-0000282,20251008,2025-10-08 08:00:00,BT-004,17836.7,0.773,83.6,28.8,0,0.529,0,PI-SIM
CM-0000283,20251008,2025-10-08 08:00:00,BT-005,7017.8,0.852,88.0,33.7,0,0.491,0,PI-SIM
CM-0000284,20251008,2025-10-08 08:00:00,BT-006,16900.0,0.765,88.3,46.8,0,0.698,0,PI-SIM
CM-0000285,20251008,2025-10-08 08:00:00,UV-001,8087.6,0.839,80.1,26.6,0,0.527,0,PI-SIM
CM-0000286,20251008,2025-10-08 08:00:00,UV-002,11437.7,0.891,80.7,28.6,0,0.512,0,PI-SIM
CM-0000287,20251008,2025-10-08 08:00:00,UV-003,12229.1,0.841,83.6,41.3,0,0.557,0,PI-SIM
CM-0000288,20251008,2025-10-08 08:00:00,UV-004,8546.0,0.834,86.2,36.9,0,0.6,0,PI-SIM
CM-0000289,20251009,2025-10-09 08:00:00,TR-001,13669.2,0.831,86.2,38.4,0,0.51,0,PI-SIM
CM-0000290,20251009,2025-10-09 08:00:00,TR-002,17353.1,0.798,84.1,46.0,0,0.667,0,PI-SIM
CM-0000291,20251009,2025-10-09 08:00:00,TR-003,11964.7,0.775,85.3,48.8,0,0.581,0,PI-SIM
CM-0000292,20251009,2025-10-09 08:00:00,TR-004,6789.8,0.758,84.2,38.0,0,0.897,0,PI-SIM
CM-0000293,20251009,2025-10-09 08:00:00,TR-005,9149.0,0.775,88.7,29.1,0,0.652,0,PI-SIM
CM-0000294,20251009,2025-10-09 08:00:00,TR-006,11223.8,0.738,92.3,45.7,0,0.781,0,PI-SIM
CM-0000295,20251009,2025-10-09 08:00:00,TR-007,17082.3,0.724,93.6,50.9,0,0.772,0,PI-SIM
CM-0000296,20251009,2025-10-09 08:00:00,TR-008,12050.8,0.852,89.6,32.1,0,0.425,0,PI-SIM
CM-0000297,20251009,2025-10-09 08:00:00,TR-009,8413.4,0.904,82.9,32.7,0,0.446,0,PI-SIM
CM-0000298,20251009,2025-10-09 08:00:00,TR-010,9162.9,0.774,88.7,24.9,0,0.629,0,PI-SIM
CM-0000299,20251009,2025-10-09 08:00:00,TR-011,14000.5,0.782,89.5,34.3,0,0.649,0,PI-SIM
CM-0000300,20251009,2025-10-09 08:00:00,TR-012,16162.8,0.792,88.1,38.0,0,0.528,0,PI-SIM
CM-0000301,20251009,2025-10-09 08:00:00,LH-001,15058.3,0.741,90.8,44.8,0,0.648,0,PI-SIM
CM-0000302,20251009,2025-10-09 08:00:00,LH-002,10816.0,0.695,86.4,54.0,0,0.729,0,PI-SIM
CM-0000303,20251009,2025-10-09 08:00:00,LH-003,10469.2,0.722,88.7,47.0,0,0.816,0,PI-SIM
CM-0000304,20251009,2025-10-09 08:00:00,LH-004,14844.2,0.664,93.6,44.5,0,0.725,0,PI-SIM
CM-0000305,20251009,2025-10-09 08:00:00,LH-005,11088.9,0.802,79.9,41.6,0,0.72,0,PI-SIM
CM-0000306,20251009,2025-10-09 08:00:00,LH-006,13517.5,0.714,90.1,29.8,0,0.762,0,PI-SIM
CM-0000307,20251009,2025-10-09 08:00:00,LH-007,15788.2,0.786,91.7,35.5,0,0.557,0,PI-SIM
CM-0000308,20251009,2025-10-09 08:00:00,LH-008,8013.8,0.683,93.1,46.6,0,0.747,0,PI-SIM
CM-0000309,20251009,2025-10-09 08:00:00,JD-001,15715.1,0.734,89.0,43.8,0,0.89,0,PI-SIM
CM-0000310,20251009,2025-10-09 08:00:00,JD-002,11361.8,0.797,87.8,24.5,0,0.58,0,PI-SIM
CM-0000311,20251009,2025-10-09 08:00:00,JD-003,9124.7,0.8,90.2,43.9,0,0.704,0,PI-SIM
CM-0000312,20251009,2025-10-09 08:00:00,JD-004,16757.0,0.739,90.0,36.0,0,0.807,0,PI-SIM
CM-0000313,20251009,2025-10-09 08:00:00,JD-005,18018.2,0.63,93.9,48.0,0,0.906,0,PI-SIM
CM-0000314,20251009,2025-10-09 08:00:00,JD-006,16857.0,0.797,85.9,44.9,0,0.619,0,PI-SIM
CM-0000315,20251009,2025-10-09 08:00:00,BT-001,10611.8,0.783,85.3,39.4,0,0.596,0,PI-SIM
CM-0000316,20251009,2025-10-09 08:00:00,BT-002,17583.2,0.797,91.4,50.6,0,0.721,0,PI-SIM
CM-0000317,20251009,2025-10-09 08:00:00,BT-003,16485.6,0.824,85.5,45.7,0,0.629,0,PI-SIM
CM-0000318,20251009,2025-10-09 08:00:00,BT-004,17849.2,0.824,86.3,14.3,0,0.479,0,PI-SIM
CM-0000319,20251009,2025-10-09 08:00:00,BT-005,7031.1,0.898,87.2,25.9,0,0.466,0,PI-SIM
CM-0000320,20251009,2025-10-09 08:00:00,BT-006,16912.3,0.768,88.9,48.2,0,0.558,0,PI-SIM
CM-0000321,20251009,2025-10-09 08:00:00,UV-001,8099.4,0.774,79.4,44.2,0,0.691,0,PI-SIM
CM-0000322,20251009,2025-10-09 08:00:00,UV-002,11450.2,0.9,83.1,22.5,0,0.446,0,PI-SIM
CM-0000323,20251009,2025-10-09 08:00:00,UV-003,12240.9,0.876,80.2,29.7,0,0.507,0,PI-SIM
CM-0000324,20251009,2025-10-09 08:00:00,UV-004,8558.0,0.923,82.3,30.9,0,0.426,0,PI-SIM
CM-0000325,20251010,2025-10-10 08:00:00,TR-001,13684.1,0.798,83.2,36.5,0,0.632,0,PI-SIM
CM-0000326,20251010,2025-10-10 08:00:00,TR-002,17368.0,0.796,87.2,49.6,0,0.609,0,PI-SIM
CM-0000327,20251010,2025-10-10 08:00:00,TR-003,11979.4,0.746,88.6,49.2,0,0.495,0,PI-SIM
CM-0000328,20251010,2025-10-10 08:00:00,TR-004,6804.5,0.749,91.7,47.5,0,0.552,0,PI-SIM
CM-0000329,20251010,2025-10-10 08:00:00,TR-005,9163.8,0.755,84.7,41.1,0,0.557,0,PI-SIM
CM-0000330,20251010,2025-10-10 08:00:00,TR-006,11238.7,0.814,90.6,50.8,0,0.57,0,PI-SIM
CM-0000331,20251010,2025-10-10 08:00:00,TR-007,17097.0,0.777,88.1,42.2,0,0.616,0,PI-SIM
CM-0000332,20251010,2025-10-10 08:00:00,TR-008,12066.2,0.831,88.6,31.4,0,0.537,0,PI-SIM
CM-0000333,20251010,2025-10-10 08:00:00,TR-009,8428.4,0.815,86.7,19.6,0,0.516,0,PI-SIM
CM-0000334,20251010,2025-10-10 08:00:00,TR-010,9177.1,0.744,84.2,30.3,0,0.666,0,PI-SIM
CM-0000335,20251010,2025-10-10 08:00:00,TR-011,14015.2,0.686,89.2,58.9,0,0.896,0,PI-SIM
CM-0000336,20251010,2025-10-10 08:00:00,TR-012,16177.8,0.732,89.6,47.7,0,0.721,0,PI-SIM
CM-0000337,20251010,2025-10-10 08:00:00,LH-001,15072.3,0.826,83.8,43.7,0,0.509,0,PI-SIM
CM-0000338,20251010,2025-10-10 08:00:00,LH-002,10829.6,0.734,88.8,45.6,0,0.499,0,PI-SIM
CM-0000339,20251010,2025-10-10 08:00:00,LH-003,10483.1,0.726,91.9,54.7,0,0.775,0,PI-SIM
CM-0000340,20251010,2025-10-10 08:00:00,LH-004,14857.7,0.616,92.3,60.2,0,0.846,0,PI-SIM
CM-0000341,20251010,2025-10-10 08:00:00,LH-005,11102.7,0.846,84.4,28.9,0,0.568,0,PI-SIM
CM-0000342,20251010,2025-10-10 08:00:00,LH-006,13531.4,0.74,93.7,36.1,0,0.618,0,PI-SIM
CM-0000343,20251010,2025-10-10 08:00:00,LH-007,15802.3,0.685,91.9,51.8,0,0.697,0,PI-SIM
CM-0000344,20251010,2025-10-10 08:00:00,LH-008,8027.1,0.652,88.3,34.8,0,0.771,0,PI-SIM
CM-0000345,20251010,2025-10-10 08:00:00,JD-001,15727.9,0.766,88.7,45.3,0,0.8,0,PI-SIM
CM-0000346,20251010,2025-10-10 08:00:00,JD-002,11374.7,0.805,83.0,52.2,0,0.526,0,PI-SIM
CM-0000347,20251010,2025-10-10 08:00:00,JD-003,9137.7,0.796,85.8,38.4,0,0.695,0,PI-SIM
CM-0000348,20251010,2025-10-10 08:00:00,JD-004,16769.1,0.684,88.6,59.0,0,0.819,0,PI-SIM
CM-0000349,20251010,2025-10-10 08:00:00,JD-005,18029.7,0.608,91.2,55.4,0,1.001,0,PI-SIM
CM-0000350,20251010,2025-10-10 08:00:00,JD-006,16870.0,0.822,82.4,23.3,0,0.724,0,PI-SIM
CM-0000351,20251010,2025-10-10 08:00:00,BT-001,10624.2,0.842,83.3,33.0,0,0.667,0,PI-SIM
CM-0000352,20251010,2025-10-10 08:00:00,BT-002,17595.7,0.892,78.2,40.2,0,0.427,0,PI-SIM
CM-0000353,20251010,2025-10-10 08:00:00,BT-003,16498.0,0.823,86.9,36.7,0,0.395,0,PI-SIM
CM-0000354,20251010,2025-10-10 08:00:00,BT-004,17861.7,0.928,85.3,24.6,0,0.307,0,PI-SIM
CM-0000355,20251010,2025-10-10 08:00:00,BT-005,7044.4,0.927,74.7,12.5,0,0.314,0,PI-SIM
CM-0000356,20251010,2025-10-10 08:00:00,BT-006,16924.6,0.779,89.9,41.5,0,0.586,0,PI-SIM
CM-0000357,20251010,2025-10-10 08:00:00,UV-001,8111.2,0.84,87.5,44.7,0,0.476,0,PI-SIM
CM-0000358,20251010,2025-10-10 08:00:00,UV-002,11462.6,0.943,74.6,37.0,0,0.406,0,PI-SIM
CM-0000359,20251010,2025-10-10 08:00:00,UV-003,12252.8,0.873,85.3,37.7,0,0.415,0,PI-SIM
CM-0000360,20251010,2025-10-10 08:00:00,UV-004,8569.9,0.845,87.0,20.4,0,0.56,0,PI-SIM
CM-0000361,20251011,2025-10-11 08:00:00,TR-001,13699.0,0.821,84.0,37.3,0,0.644,0,PI-SIM
CM-0000362,20251011,2025-10-11 08:00:00,TR-002,17382.9,0.789,91.8,35.0,0,0.639,0,PI-SIM
CM-0000363,20251011,2025-10-11 08:00:00,TR-003,11994.1,0.753,88.1,38.2,0,0.646,0,PI-SIM
CM-0000364,20251011,2025-10-11 08:00:00,TR-004,6819.1,0.772,92.7,36.0,0,0.664,0,PI-SIM
CM-0000365,20251011,2025-10-11 08:00:00,TR-005,9178.6,0.76,84.6,40.0,0,0.629,0,PI-SIM
CM-0000366,20251011,2025-10-11 08:00:00,TR-006,11253.6,0.798,80.8,47.3,0,0.475,0,PI-SIM
CM-0000367,20251011,2025-10-11 08:00:00,TR-007,17111.7,0.766,84.6,45.4,0,0.566,0,PI-SIM
CM-0000368,20251011,2025-10-11 08:00:00,TR-008,12081.5,0.853,85.1,30.6,0,0.52,0,PI-SIM
CM-0000369,20251011,2025-10-11 08:00:00,TR-009,8443.3,0.764,91.1,24.8,0,0.715,0,PI-SIM
CM-0000370,20251011,2025-10-11 08:00:00,TR-010,9191.4,0.825,82.9,43.8,0,0.513,0,PI-SIM
CM-0000371,20251011,2025-10-11 08:00:00,TR-011,14029.9,0.744,89.6,40.7,0,0.742,0,PI-SIM
CM-0000372,20251011,2025-10-11 08:00:00,TR-012,16192.7,0.815,82.7,27.7,0,0.526,0,PI-SIM
CM-0000373,20251011,2025-10-11 08:00:00,LH-001,15086.4,0.706,93.5,62.5,0,0.596,0,PI-SIM
CM-0000374,20251011,2025-10-11 08:00:00,LH-002,10843.2,0.748,85.9,37.4,0,0.697,0,PI-SIM
CM-0000375,20251011,2025-10-11 08:00:00,LH-003,10497.1,0.676,90.2,56.6,0,0.745,0,PI-SIM
CM-0000376,20251011,2025-10-11 08:00:00,LH-004,14871.3,0.674,90.7,56.5,0,0.768,0,PI-SIM
CM-0000377,20251011,2025-10-11 08:00:00,LH-005,11116.4,0.837,83.2,37.6,0,0.49,0,PI-SIM
CM-0000378,20251011,2025-10-11 08:00:00,LH-006,13545.3,0.736,88.1,37.0,0,0.659,0,PI-SIM
CM-0000379,20251011,2025-10-11 08:00:00,LH-007,15816.4,0.709,88.6,55.1,0,0.766,0,PI-SIM
CM-0000380,20251011,2025-10-11 08:00:00,LH-008,8040.4,0.734,92.5,47.4,0,0.732,0,PI-SIM
CM-0000381,20251011,2025-10-11 08:00:00,JD-001,15740.6,0.753,85.1,45.3,0,0.59,0,PI-SIM
CM-0000382,20251011,2025-10-11 08:00:00,JD-002,11387.5,0.758,91.9,27.4,0,0.697,0,PI-SIM
CM-0000383,20251011,2025-10-11 08:00:00,JD-003,9150.6,0.859,85.1,49.5,0,0.569,0,PI-SIM
CM-0000384,20251011,2025-10-11 08:00:00,JD-004,16781.2,0.74,88.7,39.8,0,0.787,0,PI-SIM
CM-0000385,20251011,2025-10-11 08:00:00,JD-005,18041.2,0.687,89.8,41.0,0,0.783,0,PI-SIM
CM-0000386,20251011,2025-10-11 08:00:00,JD-006,16883.0,0.829,87.0,43.9,0,0.44,0,PI-SIM
CM-0000387,20251011,2025-10-11 08:00:00,BT-001,10636.6,0.836,84.8,20.4,0,0.513,0,PI-SIM
CM-0000388,20251011,2025-10-11 08:00:00,BT-002,17608.2,0.815,86.5,24.1,0,0.564,0,PI-SIM
CM-0000389,20251011,2025-10-11 08:00:00,BT-003,16510.3,0.802,89.7,51.3,0,0.564,0,PI-SIM
CM-0000390,20251011,2025-10-11 08:00:00,BT-004,17874.1,0.814,84.6,44.1,0,0.693,0,PI-SIM
CM-0000391,20251011,2025-10-11 08:00:00,BT-005,7057.6,0.871,84.8,25.6,0,0.498,0,PI-SIM
CM-0000392,20251011,2025-10-11 08:00:00,BT-006,16937.0,0.833,86.9,24.4,0,0.552,0,PI-SIM
CM-0000393,20251011,2025-10-11 08:00:00,UV-001,8123.0,0.812,87.4,30.8,0,0.629,0,PI-SIM
CM-0000394,20251011,2025-10-11 08:00:00,UV-002,11475.0,0.9,79.2,33.0,0,0.414,0,PI-SIM
CM-0000395,20251011,2025-10-11 08:00:00,UV-003,12264.7,0.878,87.2,30.1,0,0.582,0,PI-SIM
CM-0000396,20251011,2025-10-11 08:00:00,UV-004,8581.9,0.931,80.3,33.4,0,0.368,0,PI-SIM
CM-0000397,20251012,2025-10-12 08:00:00,TR-001,13713.9,0.796,86.0,32.8,0,0.649,0,PI-SIM
CM-0000398,20251012,2025-10-12 08:00:00,TR-002,17397.7,0.831,80.0,34.7,0,0.496,0,PI-SIM
CM-0000399,20251012,2025-10-12 08:00:00,TR-003,12008.7,0.805,85.9,40.5,0,0.664,0,PI-SIM
CM-0000400,20251012,2025-10-12 08:00:00,TR-004,6833.8,0.731,89.6,43.9,0,0.79,0,PI-SIM
CM-0000401,20251012,2025-10-12 08:00:00,TR-005,9193.4,0.757,91.9,41.6,0,0.629,0,PI-SIM
CM-0000402,20251012,2025-10-12 08:00:00,TR-006,11268.5,0.826,81.0,38.4,0,0.483,0,PI-SIM
CM-0000403,20251012,2025-10-12 08:00:00,TR-007,17126.4,0.731,89.4,38.5,0,0.588,0,PI-SIM
CM-0000404,20251012,2025-10-12 08:00:00,TR-008,12096.9,0.848,82.3,38.9,0,0.582,0,PI-SIM
CM-0000405,20251012,2025-10-12 08:00:00,TR-009,8458.3,0.769,85.4,47.5,0,0.687,0,PI-SIM
CM-0000406,20251012,2025-10-12 08:00:00,TR-010,9205.7,0.75,89.7,50.0,0,0.812,0,PI-SIM
CM-0000407,20251012,2025-10-12 08:00:00,TR-011,14044.7,0.797,90.3,27.7,0,0.663,0,PI-SIM
CM-0000408,20251012,2025-10-12 08:00:00,TR-012,16207.7,0.835,86.3,37.5,0,0.581,0,PI-SIM
CM-0000409,20251012,2025-10-12 08:00:00,LH-001,15100.4,0.756,84.7,54.8,0,0.716,0,PI-SIM
CM-0000410,20251012,2025-10-12 08:00:00,LH-002,10856.9,0.683,92.9,58.4,0,0.931,0,PI-SIM
CM-0000411,20251012,2025-10-12 08:00:00,LH-003,10511.1,0.729,87.1,37.0,0,0.669,0,PI-SIM
CM-0000412,20251012,2025-10-12 08:00:00,LH-004,14884.9,0.74,88.9,32.7,0,0.76,0,PI-SIM
CM-0000413,20251012,2025-10-12 08:00:00,LH-005,11130.2,0.832,82.3,28.9,0,0.589,0,PI-SIM
CM-0000414,20251012,2025-10-12 08:00:00,LH-006,13559.2,0.725,89.0,50.3,0,0.774,0,PI-SIM
CM-0000415,20251012,2025-10-12 08:00:00,LH-007,15830.5,0.783,91.4,45.2,0,0.496,0,PI-SIM
CM-0000416,20251012,2025-10-12 08:00:00,LH-008,8053.8,0.696,86.6,47.2,0,0.909,0,PI-SIM
CM-0000417,20251012,2025-10-12 08:00:00,JD-001,15753.3,0.763,83.2,49.9,0,0.627,0,PI-SIM
CM-0000418,20251012,2025-10-12 08:00:00,JD-002,11400.4,0.78,83.7,46.2,0,0.592,0,PI-SIM
CM-0000419,20251012,2025-10-12 08:00:00,JD-003,9163.5,0.809,85.5,31.8,0,0.723,0,PI-SIM
CM-0000420,20251012,2025-10-12 08:00:00,JD-004,16793.3,0.721,85.3,55.9,0,0.892,0,PI-SIM
CM-0000421,20251012,2025-10-12 08:00:00,JD-005,18052.8,0.659,98.0,41.7,0,0.882,0,PI-SIM
CM-0000422,20251012,2025-10-12 08:00:00,JD-006,16896.0,0.813,88.1,42.1,0,0.611,0,PI-SIM
CM-0000423,20251012,2025-10-12 08:00:00,BT-001,10649.1,0.798,83.3,36.1,0,0.678,0,PI-SIM
CM-0000424,20251012,2025-10-12 08:00:00,BT-002,17620.7,0.869,86.6,19.9,0,0.63,0,PI-SIM
CM-0000425,20251012,2025-10-12 08:00:00,BT-003,16522.7,0.795,81.2,24.8,0,0.657,0,PI-SIM
CM-0000426,20251012,2025-10-12 08:00:00,BT-004,17886.6,0.817,86.7,33.7,0,0.585,0,PI-SIM
CM-0000427,20251012,2025-10-12 08:00:00,BT-005,7070.9,0.93,82.3,30.1,0,0.248,0,PI-SIM
CM-0000428,20251012,2025-10-12 08:00:00,BT-006,16949.3,0.844,84.5,22.2,0,0.517,0,PI-SIM
CM-0000429,20251012,2025-10-12 08:00:00,UV-001,8134.8,0.802,86.1,38.8,0,0.431,0,PI-SIM
CM-0000430,20251012,2025-10-12 08:00:00,UV-002,11487.4,0.855,85.8,37.4,0,0.656,0,PI-SIM
CM-0000431,20251012,2025-10-12 08:00:00,UV-003,12276.6,0.862,82.6,31.8,0,0.529,0,PI-SIM
CM-0000432,20251012,2025-10-12 08:00:00,UV-004,8593.8,0.907,91.3,36.8,0,0.489,0,PI-SIM
CM-0000433,20251013,2025-10-13 08:00:00,TR-001,13728.9,0.782,80.7,29.5,0,0.678,0,PI-SIM
CM-0000434,20251013,2025-10-13 08:00:00,TR-002,17412.6,0.771,86.6,45.9,0,0.524,0,PI-SIM
CM-0000435,20251013,2025-10-13 08:00:00,TR-003,12023.4,0.828,85.0,56.4,0,0.506,0,PI-SIM
CM-0000436,20251013,2025-10-13 08:00:00,TR-004,6848.4,0.752,86.4,55.5,0,0.814,0,PI-SIM
CM-0000437,20251013,2025-10-13 08:00:00,TR-005,9208.3,0.755,82.4,39.3,0,0.602,0,PI-SIM
CM-0000438,20251013,2025-10-13 08:00:00,TR-006,11283.3,0.808,81.0,30.8,0,0.491,0,PI-SIM
CM-0000439,20251013,2025-10-13 08:00:00,TR-007,17141.1,0.739,88.8,45.0,0,0.672,0,PI-SIM
CM-0000440,20251013,2025-10-13 08:00:00,TR-008,12112.2,0.887,82.0,21.5,0,0.508,0,PI-SIM
CM-0000441,20251013,2025-10-13 08:00:00,TR-009,8473.3,0.75,89.4,37.9,0,0.698,0,PI-SIM
CM-0000442,20251013,2025-10-13 08:00:00,TR-010,9219.9,0.827,83.9,44.2,0,0.602,0,PI-SIM
CM-0000443,20251013,2025-10-13 08:00:00,TR-011,14059.4,0.794,89.1,42.1,0,0.611,0,PI-SIM
CM-0000444,20251013,2025-10-13 08:00:00,TR-012,16222.6,0.837,85.3,28.5,0,0.563,0,PI-SIM
CM-0000445,20251013,2025-10-13 08:00:00,LH-001,15114.4,0.682,88.8,40.2,0,0.946,0,PI-SIM
CM-0000446,20251013,2025-10-13 08:00:00,LH-002,10870.5,0.698,85.8,51.0,0,0.799,0,PI-SIM
CM-0000447,20251013,2025-10-13 08:00:00,LH-003,10525.0,0.73,91.2,43.5,0,0.792,0,PI-SIM
CM-0000448,20251013,2025-10-13 08:00:00,LH-004,14898.5,0.692,87.6,40.8,0,0.84,0,PI-SIM
CM-0000449,20251013,2025-10-13 08:00:00,LH-005,11143.9,0.778,87.9,40.2,0,0.544,0,PI-SIM
CM-0000450,20251013,2025-10-13 08:00:00,LH-006,13573.1,0.695,90.5,45.4,0,0.748,0,PI-SIM
CM-0000451,20251013,2025-10-13 08:00:00,LH-007,15844.6,0.8,82.8,33.8,0,0.648,0,PI-SIM
CM-0000452,20251013,2025-10-13 08:00:00,LH-008,8067.1,0.718,88.7,56.9,0,0.659,0,PI-SIM
CM-0000453,20251013,2025-10-13 08:00:00,JD-001,15766.0,0.813,83.3,39.6,0,0.556,0,PI-SIM
